"","SubjectID","EvaluatorID","Relationship","StartDate","EndDate","GritPas_2","GritPas_4","GritPas_22","GritPas_23","GritPas_26","GritPas_28","GritPas_27","GritPer_13","GritPer_14","GritPer_18","GritPer_19","GritPer_20","HumMot_4","HumMot_5","HumMot_6","HumMot_9","HumMot_13","HumRec_9","HumRec_10","HumRec_12","HumRec_13","HumRec_14","Giver_1","Giver_2","Giver_5","Giver_3","Giver_10","Matcher_1","Matcher_2","Matcher_3","Matcher_4","Taker_3","Taker_4","Taker_6","Taker_8","Perf_1","Perf_2","Perf_3","Perf_4","Perf_5","GritPer_scale","GritPas_scale","HumMot_scale","HumRec_scale","Giver_scale","Matcher_scale","Taker_scale","avg_perf","year","class"
"1020","P_56IIgV0bvUafZLT","P_2oCh5c2tVERUIZL","Peer","1599681837","1599683410",6,6,6,3,2,4,6,7,7,6,6,6,6,7,7,7,7,6,4,7,6,7,6,7,6,7,6,1,5,2,1,1,1,2,1,70,74,79,80,77,6.4,4.71428571428571,6.8,6,6.4,2.25,1.25,76,"2020","2022"
"1021","P_56IIgV0bvUafZLT","P_2nsF1tHmfNMbk9L","Other","1599749942","1599751151",7,7,7,7,6,7,7,7,7,7,7,7,7,4,5,7,5,5,5,7,7,7,7,7,7,7,7,3,7,4,7,7,7,5,1,100,100,NA,100,90,7,6.85714285714286,5.6,6.2,7,5.25,5,97.5,"2020","2022"
"1022","P_56IIgV0bvUafZLT","P_4Tn6dr7BSkAVJCl","Other","1600259596","1600951083",6,6,6,6,6,6,6,7,6,6,6,6,6,4,6,6,6,6,6,6,4,6,6,6,6,6,6,2,6,2,6,6,3,3,2,98,98,98,98,98,6.2,6,5.6,5.6,6,4,3.5,98,"2020","2022"
"1023","P_56IIgV0bvUafZLT","P_9B94fRpXBc3SvrL","Peer","1600952050","1601313190",7,7,6,2,6,5,5,7,6,6,5,6,7,4,6,5,6,5,5,6,3,7,6,5,6,5,5,2,7,7,4,5,5,6,2,81,91,92,87,90,6,5.42857142857143,5.6,5.2,5.4,5,4.5,88.2,"2020","2022"
"1024","P_56IIgV0bvUafZLT","P_6ro9scNftbkJK4d","Manager","1601280485","1601387720",7,4,7,2,4,4,6,7,4,6,6,6,6,4,5,6,3,7,4,6,3,6,6,4,4,4,6,2,4,3,1,3,3,2,1,81,70,30,90,80,5.8,4.85714285714286,4.8,5.2,4.8,2.5,2.25,70.2,"2020","2022"
"1025","P_56l3abuDGhQKakB","P_56l3abuDGhQKakB","Self","1599595728","1601328098",5,1,4,2,3,5,3,7,7,7,7,6,7,7,5,7,3,1,5,2,3,7,7,2,7,6,3,1,3,1,1,1,3,2,2,66,65,91,75,70,6.8,3.28571428571429,5.8,3.6,5,1.5,2,73.4,"2020","2021"
"1026","P_56l3abuDGhQKakB","P_1GkdD2KaSvfVlMp","Fellow Student","1601327503","1601328023",7,6,5,2,3,3,4,4,4,6,4,5,7,5,7,7,7,7,6,6,7,7,4,7,4,6,7,4,7,7,2,4,6,4,5,43,43,100,43,52,4.6,4.28571428571429,6.6,6.6,5.6,5,4.75,56.2,"2020","2021"
"1027","P_56l3abuDGhQKakB","P_0PSjvTql3wsWOAB","Learning Teammate","1600694221","1600695672",6,4,4,4,4,4,6,5,6,6,6,6,6,5,5,6,6,7,6,5,4,4,6,7,6,6,6,4,6,6,6,4,4,4,4,60,70,90,75,70,5.8,4.57142857142857,5.6,5.2,6.2,5.5,4,73,"2020","2021"
"1028","P_56l3abuDGhQKakB","P_6R0xR4vXpDQ8QSh","Fellow Student","1601329604","1601331077",7,6,2,6,6,4,7,5,6,6,6,6,7,7,7,7,7,7,4,7,5,7,7,6,5,6,6,1,4,1,2,2,3,5,1,10,NA,86,20,39,5.8,5.42857142857143,7,6,6,2,2.75,38.75,"2020","2021"
"1029","P_56l3abuDGhQKakB","P_86dQUnHrn2A76E5","Learning Teammate","1601488004","1601488177",4,5,5,2,4,3,4,6,7,5,3,5,6,5,4,4,6,4,5,2,4,1,6,3,5,5,4,5,4,3,4,5,5,4,3,36,40,100,94,52,5.2,3.85714285714286,5,3.2,4.6,4,4.25,64.4,"2020","2021"
"1030","P_56l3abuDGhQKakB","P_5d2hUToFDA4TKRv","DirectReport","1599602921","1599748266",5,4,6,4,5,5,6,7,5,6,6,6,5,5,6,6,5,5,4,4,6,6,6,6,7,6,4,4,6,7,4,4,4,3,2,70,85,95,70,85,6,5,5.4,5,5.8,5.25,3.25,81,"2020","2021"
"1031","P_56l3abuDGhQKakB","P_6hTIQEqGa0B7TmJ","Fellow Student","1600358350","1600360278",7,4,4,2,2,3,3,7,7,6,6,6,7,4,7,7,4,4,4,6,4,6,6,7,6,6,6,1,4,4,1,7,5,4,1,100,NA,100,100,100,6.4,3.57142857142857,5.8,4.8,6.2,2.5,4.25,100,"2020","2021"
"1032","P_56l3abuDGhQKakB","P_0Nvu24TvrYE4h6t","Peer","1600071153","1600689508",7,5,7,5,4,2,6,7,6,6,7,4,6,6,7,7,7,7,5,7,6,7,7,7,7,7,6,1,7,4,1,1,1,1,1,90,100,100,90,90,6,5.14285714285714,6.6,6.4,6.8,3.25,1,94,"2020","2021"
"1033","P_5aQHAkywCtYhNoF","P_5aQHAkywCtYhNoF","Self","1600110613","1600110859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,96,87,91,NA,NA,NA,NA,NA,NA,NA,NA,90.5,"2020","2021"
"1034","P_5aQHAkywCtYhNoF","P_9BtKsBGNL3Uyjdj","Peer","1599988303","1601233806",6,5,6,2,3,4,6,7,6,6,6,5,6,6,4,6,5,5,4,6,6,5,7,5,7,6,4,3,6,5,2,4,6,3,2,90,90,80,90,90,6,4.57142857142857,5.4,5.2,5.8,4,3.75,88,"2020","2021"
"1035","P_5aQHAkywCtYhNoF","P_6G4RhDSFNmayN6d","Fellow Student","1601225802","1601237659",5,6,4,4,4,2,4,7,4,4,5,5,4,4,6,5,4,4,4,4,4,4,6,4,6,4,4,4,4,4,4,4,4,4,4,83,94,91,83,86,5,4.14285714285714,4.6,4,4.8,4,4,87.4,"2020","2021"
"1036","P_5aQHAkywCtYhNoF","P_3vFXaigKPe8zIbj","Fellow Student","1599722670","1599724493",3,4,6,2,6,6,4,7,4,7,7,6,6,4,7,7,6,7,6,7,4,6,7,7,7,6,7,2,7,4,2,2,7,5,2,90,80,90,75,87,6.2,4.42857142857143,6,6,6.8,3.75,4,84.4,"2020","2021"
"1037","P_5aQHAkywCtYhNoF","P_bjiO5SWbjBvFvKd","Fellow Student","1599754497","1599754967",4,4,6,5,5,3,5,7,6,4,5,6,6,4,5,7,6,5,4,5,4,6,7,6,7,5,7,3,6,6,3,3,4,3,3,87,87,94,94,93,5.6,4.57142857142857,5.6,4.8,6.4,4.5,3.25,91,"2020","2021"
"1038","P_5aQHAkywCtYhNoF","P_bJaGcPuk6IdJLMN","Peer","1601813223","1601814245",7,6,6,4,4,4,6,7,6,7,7,6,6,6,6,7,6,6,6,6,6,7,6,6,7,7,7,2,7,2,2,4,4,2,1,100,95,100,99,100,6.6,5.28571428571429,6.2,6.2,6.6,3.25,2.75,98.8,"2020","2021"
"1039","P_5B9iGf9tpm043Zz","P_5B9iGf9tpm043Zz","Self","1600366606","1600804037",6,6,5,3,7,4,6,7,6,6,6,6,7,5,5,7,7,6,6,7,5,7,7,6,7,4,6,3,5,4,2,3,3,2,3,81,87,91,92,89,6.2,5.28571428571429,6.2,6.2,6,3.5,2.75,88,"2020","2021"
"1040","P_5B9iGf9tpm043Zz","P_5mWcAmozI4wXKZL","Fellow Student","1599571219","1599576134",4,4,4,1,4,1,4,4,4,4,4,4,4,1,4,4,5,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,6,6,30,NA,NA,30,NA,4,3.14285714285714,3.6,3.4,4,4,5,30,"2020","2021"
"1041","P_5B9iGf9tpm043Zz","P_5aQHAkywCtYhNoF","Fellow Student","1599720557","1599721770",6,4,6,4,6,4,6,6,4,6,6,4,6,4,6,6,6,4,4,7,6,6,5,6,4,5,4,4,4,6,4,7,3,2,2,91,91,95,91,95,5.2,5.14285714285714,5.6,5.4,4.8,4.5,3.5,92.6,"2020","2021"
"1042","P_5B9iGf9tpm043Zz","P_7a3WxHh13AkLYKV","Fellow Student","1600151326","1600255679",5,5,6,2,5,3,5,6,5,6,6,5,6,6,6,6,6,5,4,5,5,5,6,6,5,6,6,2,6,6,2,2,4,4,2,85,80,88,88,86,5.6,4.42857142857143,6,4.8,5.8,4,3,85.4,"2020","2021"
"1043","P_5B9iGf9tpm043Zz","P_0eU5p43Iq138Hsh","Fellow Student","1601224244","1601226483",7,4,5,4,5,6,6,7,5,6,6,3,6,5,6,5,5,5,4,6,6,6,5,5,6,4,5,3,6,2,1,2,2,2,1,75,81,90,86,87,5.4,5.28571428571429,5.4,5.4,5,3,1.75,83.8,"2020","2021"
"1044","P_5B9iGf9tpm043Zz","P_cHLAlplheQ5K0Lj","Fellow Student","1599567328","1600416369",5,4,6,5,6,6,6,6,4,6,6,4,6,2,6,6,4,6,4,6,2,6,7,6,6,6,6,2,6,4,3,3,2,2,2,81,61,94,80,82,5.2,5.42857142857143,4.8,4.8,6.2,3.75,2.25,79.6,"2020","2021"
"1045","P_5B9iGf9tpm043Zz","P_aYqeASu68Ter7vf","Peer","1600070509","1600950652",6,4,6,3,5,4,6,6,5,6,4,4,6,5,6,6,6,4,4,4,5,4,6,6,7,5,5,4,4,4,2,4,2,3,2,91,76,92,77,94,5,4.85714285714286,5.8,4.2,5.8,3.5,2.75,86,"2020","2021"
"1046","P_5B9iGf9tpm043Zz","P_bjD220PTNUGuZed","Peer","1600851032","1601127890",5,5,7,3,6,2,6,7,6,6,7,6,5,5,7,6,5,5,4,6,5,7,7,6,6,4,6,2,4,2,1,4,2,2,1,81,81,81,82,93,6.4,4.85714285714286,5.6,5.4,5.8,2.25,2.25,83.6,"2020","2021"
"1047","P_5B9iGf9tpm043Zz","P_9Z7n2SbDRJqhVbL","Peer","1599571750","1599572222",6,6,7,2,4,2,7,7,7,7,7,7,7,6,7,7,7,6,6,7,6,7,7,7,4,7,7,2,6,6,6,1,1,1,1,80,70,90,80,80,7,4.85714285714286,6.8,6.4,6.4,5,1,80,"2020","2021"
"1048","P_5B9iGf9tpm043Zz","P_8kLXMcNnmnc1hZj","Manager","1599617657","1599618443",4,4,7,3,4,1,6,6,7,7,6,6,7,7,7,7,6,7,4,6,4,4,7,6,6,6,7,4,4,7,4,4,4,2,1,99,99,100,100,99,6.4,4.14285714285714,6.8,5,6.4,4.75,2.75,99.4,"2020","2021"
"1049","P_5B9iGf9tpm043Zz","P_0pohAygSAiwuFLv","Peer","1599567401","1599658916",4,4,6,2,4,4,4,6,5,5,4,4,4,2,4,5,4,4,4,4,4,4,6,4,6,4,4,2,4,3,2,4,4,4,2,70,70,80,80,85,4.8,4,3.8,4,4.8,2.75,3.5,77,"2020","2021"
"1050","P_5B9iGf9tpm043Zz","P_7WnEf7GizMwE2Tr","Peer","1599813888","1600069963",5,7,7,3,3,2,5,7,5,6,7,7,7,6,6,6,5,1,5,7,6,6,7,7,7,6,7,2,7,4,1,4,4,3,1,100,100,100,100,98,6.4,4.57142857142857,6,5,6.8,3.5,3,99.6,"2020","2021"
"1051","P_5B9iGf9tpm043Zz","P_ba9HJAsG3OqxXZH","Manager","1599730264","1600077402",4,6,6,1,2,4,6,7,6,6,6,4,7,6,6,5,6,6,4,6,3,6,6,6,4,6,7,1,6,1,1,1,1,1,1,86,88,91,92,89,5.8,4.14285714285714,6,5,5.8,2.25,1,89.2,"2020","2021"
"1052","P_5B9iGf9tpm043Zz","P_4G6xV0UIovJbz3n","Manager","1599585896","1600382486",7,4,7,4,4,4,7,7,6,6,7,6,7,6,7,7,7,7,5,5,4,7,7,6,4,4,7,2,6,4,2,4,4,2,2,95,95,95,97,97,6.4,5.28571428571429,6.8,5.6,5.6,3.5,3,95.8,"2020","2021"
"1053","P_5B9iGf9tpm043Zz","P_cYiKtOKT8rq7DAp","Other","1600759639","1600761018",6,6,6,3,5,3,6,7,7,7,7,7,6,5,6,6,6,1,4,6,4,6,6,6,6,6,6,2,7,2,2,2,6,4,3,95,95,90,95,95,7,5,5.8,4.2,6,3.25,3.75,94,"2020","2021"
"1054","P_5bvBw55EODjhRUF","P_5bvBw55EODjhRUF","Self","1599293003","1599476647",7,2,5,2,3,2,4,7,6,7,7,6,6,6,7,3,6,3,7,2,5,7,6,7,7,7,3,3,5,6,2,6,5,5,7,81,40,90,55,75,6.6,3.57142857142857,5.6,4.8,6,4,5.75,68.2,"2020","2021"
"1055","P_5bvBw55EODjhRUF","P_d5VBbF67p38IvR3","Fellow Student","1600679021","1600688962",7,6,5,2,5,2,5,7,7,7,7,6,7,7,7,6,7,6,7,7,7,7,7,6,6,2,7,7,4,7,7,5,2,5,1,90,100,100,100,100,6.8,4.57142857142857,6.8,6.8,5.6,6.25,3.25,98,"2020","2021"
"1056","P_5bvBw55EODjhRUF","P_1ROeatqZThSIMwR","Peer","1601320388","1601326083",6,7,6,5,7,6,5,7,7,7,7,6,7,7,6,7,7,6,6,7,5,7,7,6,7,6,5,5,6,6,5,5,5,5,3,72,92,87,78,83,6.8,6,6.8,6.2,6.2,5.5,4.5,82.4,"2020","2021"
"1057","P_5bvBw55EODjhRUF","P_a4RZk7AYbQeOUTj","Fellow Student","1601288310","1601289326",4,5,5,4,4,4,4,7,4,5,4,3,5,3,6,6,4,5,4,5,3,5,6,4,5,5,5,3,5,6,4,3,3,3,3,76,76,88,80,80,4.6,4.28571428571429,4.8,4.4,5,4.5,3,80,"2020","2021"
"1058","P_5bvBw55EODjhRUF","P_0DsDgfP5NPPYqvX","Fellow Student","1599407438","1601109731",4,4,5,1,2,1,4,4,5,5,2,4,6,7,4,6,7,3,5,5,6,5,4,2,4,5,7,4,4,5,4,5,4,4,3,60,60,65,80,75,4,3,6,4.8,4.4,4.25,4,68,"2020","2021"
"1059","P_5bvBw55EODjhRUF","P_eVZH2KY7urMJoGh","Fellow Student","1601325415","1601325935",6,5,5,5,6,3,6,6,6,6,6,5,6,6,5,6,7,5,4,6,3,5,6,5,7,5,5,5,5,6,5,6,6,5,2,71,82,NA,71,78,5.8,5.14285714285714,6,4.6,5.6,5.25,4.75,75.5,"2020","2021"
"1060","P_5bvBw55EODjhRUF","P_8eTLMJ4Secz2y0J","Fellow Student","1601283523","1601284082",6,4,4,3,4,5,4,6,6,6,6,4,6,7,6,6,6,6,4,6,7,6,6,4,4,4,4,4,4,4,4,4,4,4,4,90,90,90,95,92,5.6,4.28571428571429,6.2,5.8,4.4,4,4,91.4,"2020","2021"
"1061","P_5bvBw55EODjhRUF","P_1LY4vC3urk2JHhj","Peer","1601290087","1601292633",4,4,5,4,4,4,6,6,5,6,5,6,5,5,5,6,5,6,4,5,4,5,6,5,6,4,6,5,6,6,3,4,4,5,3,86,87,88,88,89,5.6,4.42857142857143,5.2,4.8,5.4,5,4,87.6,"2020","2021"
"1062","P_5bvBw55EODjhRUF","P_b7XswuyozH8cAUR","Fellow Student","1601223020","1601299683",6,5,5,6,6,6,6,7,6,6,6,5,6,5,5,7,4,4,5,6,4,7,5,5,6,7,5,4,6,7,3,1,2,3,2,75,95,100,85,92,6,5.71428571428571,5.4,5.2,5.6,5,2,89.4,"2020","2021"
"1063","P_5bvBw55EODjhRUF","P_00zCkABnbh7rGa9","Fellow Student","1600454022","1601152772",3,3,3,2,5,3,2,5,5,5,5,5,6,4,5,6,5,4,5,5,4,5,6,5,6,5,6,6,4,6,3,5,5,4,3,81,62,85,74,83,5,3,5.2,4.6,5.6,4.75,4.25,77,"2020","2021"
"1064","P_5bvBw55EODjhRUF","P_9MrytUl9JA81ccB","Peer","1600074849","1601247582",7,7,6,2,4,1,7,7,7,7,7,7,7,7,7,7,7,4,4,7,7,7,7,7,4,7,7,1,6,4,1,4,4,1,1,100,100,100,100,100,7,4.85714285714286,7,5.8,6.4,3,2.5,100,"2020","2021"
"1065","P_5bYR7iO2KNQkDdP","P_5bYR7iO2KNQkDdP","Self","1600604267","1600612787",7,4,4,5,6,5,2,7,5,6,7,7,7,5,6,7,7,4,6,7,7,7,7,7,7,5,6,2,6,5,1,5,2,5,2,81,81,91,65,80,6.4,4.71428571428571,6.4,6.2,6.4,3.5,3.5,79.6,"2020","2022"
"1066","P_5bYR7iO2KNQkDdP","P_cux6wYwZ19cYmO1","DirectReport","1599643612","1599644965",7,7,7,3,6,2,6,7,7,6,7,6,7,6,7,6,7,7,6,7,4,6,7,5,7,7,7,1,6,4,4,6,6,6,3,95,95,100,95,100,6.6,5.42857142857143,6.6,6,6.6,3.75,5.25,97,"2020","2022"
"1067","P_5bYR7iO2KNQkDdP","P_5b6XnkiQrFisunb","Peer","1599648890","1599649638",6,7,4,2,4,7,6,7,4,7,4,6,6,6,7,6,6,6,5,6,4,6,4,6,4,4,5,3,6,4,4,4,4,3,3,91,91,91,93,95,5.6,5.14285714285714,6.2,5.4,4.6,4.25,3.5,92.2,"2020","2022"
"1068","P_5bYR7iO2KNQkDdP","P_abIIHvphl1kpw9L","Peer","1599826399","1599919773",7,7,6,5,4,5,6,7,7,6,7,6,6,6,6,7,6,6,6,7,7,6,7,6,7,5,6,3,7,7,3,4,5,6,3,99,99,99,99,99,6.6,5.71428571428571,6.2,6.4,6.2,5,4.5,99,"2020","2022"
"1069","P_5bYR7iO2KNQkDdP","P_5o36TJgMkC5UDLD","DirectReport","1600762062","1600770378",5,5,3,2,5,2,5,5,3,5,6,6,4,5,6,7,6,7,6,6,5,6,6,5,5,4,7,2,5,6,2,5,3,5,3,85,80,100,90,90,5,3.85714285714286,5.6,6,5.4,3.75,4,89,"2020","2022"
"1070","P_5bYR7iO2KNQkDdP","P_d0aAbJmnTIMkBtX","Manager","1600785013","1600788129",6,4,6,3,4,5,6,6,6,7,7,6,7,5,7,6,6,7,4,6,6,7,7,7,6,4,7,3,7,3,2,6,6,6,4,95,90,99,95,98,6.4,4.85714285714286,6.2,6,6.2,3.75,5.5,95.4,"2020","2022"
"1071","P_5bYR7iO2KNQkDdP","P_6rDYqruDm1dqjQN","Peer","1599593164","1600950629",6,6,4,3,4,3,5,6,6,6,6,5,6,6,6,6,7,6,4,5,4,6,6,6,7,4,5,2,6,4,4,4,4,4,3,79,NA,76,75,75,5.8,4.42857142857143,6.2,5,5.6,4,3.75,76.25,"2020","2022"
"1072","P_5bYR7iO2KNQkDdP","P_bw79NScDxmRTDw1","Manager","1599635440","1601268273",7,7,6,3,6,4,7,7,6,6,7,6,6,7,7,6,7,7,6,7,4,7,6,5,5,6,6,2,7,6,2,5,3,2,1,100,90,100,90,95,6.4,5.71428571428571,6.6,6.2,5.6,4.25,2.75,95,"2020","2022"
"1073","P_5bYR7iO2KNQkDdP","P_a94ZDKKjnHuE0ip","Manager","1601547398","1601548490",5,6,6,1,4,2,6,6,5,6,6,4,6,7,7,7,6,3,4,7,5,6,6,6,6,6,5,1,2,4,2,5,2,2,1,90,90,100,90,95,5.4,4.28571428571429,6.6,5,5.8,2.25,2.5,93,"2020","2022"
"1074","P_5bYR7iO2KNQkDdP","P_1ObQkTsTEW9Eo4d","Peer","1600004246","1600070324",7,6,6,6,5,6,7,7,6,7,6,6,6,6,6,7,6,6,6,6,6,7,6,6,7,6,6,6,5,6,6,6,6,6,6,85,75,92,86,85,6.4,6.14285714285714,6.2,6.2,6.2,5.75,6,84.6,"2020","2022"
"1075","P_5bYR7iO2KNQkDdP","P_6nXNBJAGkD2EGKF","DirectReport","1600876678","1600877594",6,6,7,7,6,6,6,7,4,6,6,7,6,6,7,4,7,7,4,6,7,7,6,4,6,4,4,7,6,7,3,4,5,4,7,100,67,88,92,93,6,6.28571428571429,6,6.2,4.8,5.75,5,88,"2020","2022"
"1076","P_5bYR7iO2KNQkDdP","P_bBCtQxBcI1MX3bT","Peer","1600074748","1600932166",5,6,6,4,6,6,4,7,4,4,6,7,6,6,7,7,6,6,6,5,4,5,6,6,6,6,5,4,6,7,4,2,2,3,2,90,80,100,90,85,5.6,5.28571428571429,6.4,5.2,5.8,5.25,2.25,89,"2020","2022"
"1077","P_5bYR7iO2KNQkDdP","P_268qkoFHTIZG1ff","Manager","1601029047","1601029863",6,7,7,5,6,6,7,7,7,7,7,7,7,4,7,7,7,7,6,7,5,7,7,4,7,4,7,1,4,7,1,4,1,1,1,84,84,100,85,97,7,6.28571428571429,6.4,6.4,5.8,3.25,1.75,90,"2020","2022"
"1078","P_5bYR7iO2KNQkDdP","P_3DWIvtdy1tUnbKZ","DirectReport","1601365374","1601418198",6,5,6,2,6,3,6,6,4,6,6,6,6,5,6,6,6,6,4,6,5,5,6,6,6,6,6,3,6,6,2,4,4,2,4,90,80,90,90,89,5.6,4.85714285714286,5.8,5.2,6,4.25,3.5,87.8,"2020","2022"
"1079","P_5C0OIccDAdqvrAF","P_5C0OIccDAdqvrAF","Self","1601126517","1601127981",3,5,7,3,6,2,5,7,6,6,6,4,3,5,4,5,5,5,3,6,3,7,6,5,5,5,2,5,5,5,4,6,3,5,5,70,75,75,75,75,5.8,4.42857142857143,4.4,4.8,4.6,4.75,4.75,74,"2020","2021"
"1080","P_5C0OIccDAdqvrAF","P_8bSjmPItqiH2GQR","Fellow Student","1601023450","1601024588",6,5,5,3,4,3,5,5,4,5,5,5,6,4,5,6,5,5,4,5,4,5,5,5,5,5,4,3,5,6,2,5,4,4,3,78,83,89,86,84,4.8,4.42857142857143,5.2,4.6,4.8,4,4,84,"2020","2021"
"1081","P_5C0OIccDAdqvrAF","P_9otzAjQ2X3XxD4V","Learning Teammate","1601234246","1601237176",6,6,4,1,4,2,4,6,4,4,5,4,6,3,5,4,5,6,4,4,4,7,5,4,6,5,5,3,4,6,3,3,4,3,3,85,85,90,85,85,4.6,3.85714285714286,4.6,5,5,4,3.25,86,"2020","2021"
"1082","P_5C0OIccDAdqvrAF","P_2tvxN6XxDbmRjRr","Learning Teammate","1601306934","1601324879",4,4,4,3,3,1,4,4,4,6,5,4,4,5,6,3,4,4,4,5,5,4,5,6,6,5,5,3,3,5,3,3,3,4,1,61,46,84,63,66,4.6,3.28571428571429,4.4,4.4,5.4,3.5,2.75,64,"2020","2021"
"1083","P_5C0OIccDAdqvrAF","P_9RAcVevlO3TYWYR","Learning Teammate","1601812237","1601813830",NA,NA,6,NA,5,2,6,7,NA,NA,6,6,6,NA,NA,5,NA,6,NA,4,NA,NA,6,NA,6,6,5,6,6,6,NA,NA,NA,NA,1,75,85,85,75,80,6.33333333333333,4.75,5.5,5,5.75,6,1,80,"2020","2021"
"1084","P_5C0OIccDAdqvrAF","P_cvBSeNoUQAuG7nT","Manager","1601847761","1601848384",7,6,7,4,7,4,6,7,6,7,7,6,7,6,6,7,7,7,4,7,6,7,7,4,6,4,4,2,7,4,2,4,4,2,6,91,91,91,92,92,6.6,5.85714285714286,6.6,6.2,5,3.75,4,91.4,"2020","2021"
"1085","P_5c1YgAghWdnddhr","P_5c1YgAghWdnddhr","Self","1600205144","1601328168",2,2,2,2,2,2,5,2,3,6,2,3,5,7,3,7,6,5,6,6,6,6,7,5,6,5,5,3,4,6,5,5,3,5,5,78,54,60,56,66,3.2,2.42857142857143,5.6,5.8,5.6,4.5,4.5,62.8,"2020","2021"
"1086","P_5c1YgAghWdnddhr","P_cA8O4SvIQ5r8zLn","Fellow Student","1601295372","1601297936",6,7,6,2,6,6,6,6,6,6,7,5,7,6,7,7,7,7,4,7,5,7,7,6,6,7,7,2,7,7,2,1,3,2,1,95,90,95,95,95,6,5.57142857142857,6.8,6,6.6,4.5,1.75,94,"2020","2021"
"1087","P_5c1YgAghWdnddhr","P_43dRJQDnxFZQWgZ","Fellow Student","1601217987","1601218815",7,4,7,5,4,5,4,5,6,3,5,3,5,3,6,4,3,5,2,5,4,5,5,4,5,3,5,5,5,4,4,6,4,5,NA,60,56,42,68,60,4.4,5.14285714285714,4.2,4.2,4.4,4.5,5,57.2,"2020","2021"
"1088","P_5c1YgAghWdnddhr","P_8GmTWM3YjDcZnw1","Fellow Student","1601305992","1601311128",6,6,7,4,4,4,6,7,5,6,7,6,6,6,5,7,6,4,4,6,4,6,6,6,4,5,5,3,5,5,4,4,4,4,4,74,83,74,86,76,6.2,5.28571428571429,6,4.8,5.2,4.25,4,78.6,"2020","2021"
"1089","P_5c1YgAghWdnddhr","P_eDw49FUrvhLueHP","Manager","1600338195","1600344230",6,2,3,4,4,4,4,2,6,5,4,2,2,2,4,5,2,4,3,2,1,3,4,5,3,2,1,4,4,2,4,4,6,4,6,20,20,25,30,30,3.8,3.85714285714286,3,2.6,3,3.5,5,25,"2020","2021"
"1090","P_5c1YgAghWdnddhr","P_4SLjyaEUk6051k1","Manager","1600674368","1600706527",4,4,3,4,5,5,4,5,4,5,5,4,5,3,5,6,5,5,4,5,5,5,6,4,5,4,5,3,4,5,3,4,5,4,3,66,60,74,61,74,4.6,4.14285714285714,4.8,4.8,4.8,3.75,4,67,"2020","2021"
"1091","P_5c1YgAghWdnddhr","P_5zmWRcBrI0euZLL","Peer","1601300579","1601307619",5,6,6,4,5,3,7,6,6,6,7,6,6,5,7,7,6,6,4,7,5,6,7,5,6,6,6,3,6,6,2,4,4,4,2,75,70,91,63,90,6.2,5.14285714285714,6.2,5.6,6,4.25,3.5,77.8,"2020","2021"
"1092","P_5c1YgAghWdnddhr","P_eEBvqB16QCscmgt","Manager","1601317020","1601320964",6,5,6,5,6,4,7,5,7,7,6,6,5,6,7,7,4,6,4,5,4,6,6,6,5,5,5,4,4,4,4,3,4,3,2,90,90,99,94,91,6.2,5.57142857142857,5.8,5,5.4,4,3,92.8,"2020","2021"
"1093","P_5gKm84gVtpuEslL","P_5gKm84gVtpuEslL","Self","1599657677","1599659095",2,1,7,6,5,5,4,6,6,7,3,6,7,3,4,7,5,1,6,5,2,6,4,3,6,2,3,2,2,2,3,6,5,6,3,90,90,100,100,95,5.6,4.28571428571429,5.2,4,3.6,2.25,5,95,"2020","2022"
"1094","P_5gKm84gVtpuEslL","P_7Wnyn1EWoKAYUSx","DirectReport","1599601037","1599601853",7,7,7,4,6,7,7,6,4,7,7,7,7,7,7,7,7,6,6,6,6,7,7,7,6,5,7,4,5,5,4,7,7,4,1,90,85,100,90,95,6.2,6.42857142857143,7,6.2,6.4,4.5,4.75,92,"2020","2022"
"1095","P_5gKm84gVtpuEslL","P_bdd9nvL67DkS5XD","Peer","1601194163","1601194993",5,5,4,4,5,2,3,7,6,7,5,6,6,3,5,5,5,3,3,5,3,5,5,4,7,5,6,5,5,5,4,5,5,5,3,92,63,83,93,86,6.2,4,4.8,3.8,5.4,4.75,4.5,83.4,"2020","2022"
"1096","P_5gKm84gVtpuEslL","P_0cd3nYQ9MFg3TMN","Learning Teammate","1599661857","1599663237",3,4,7,2,5,3,4,7,5,6,5,6,4,4,4,3,4,6,5,5,5,5,5,4,6,7,5,2,4,4,4,2,2,2,1,72,86,68,77,78,5.8,4,3.8,5.2,5.4,3.5,1.75,76.2,"2020","2022"
"1097","P_5gKm84gVtpuEslL","P_6eZzIQpCE8wWshT","Learning Teammate","1601329573","1601330113",1,4,5,1,1,2,5,7,5,7,7,7,7,5,7,5,7,7,7,6,7,5,7,5,7,7,5,3,7,4,1,1,1,2,1,88,64,100,90,90,6.6,2.71428571428571,6.2,6.4,6.2,3.75,1.25,86.4,"2020","2022"
